tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM
9606	Homo sapiens	665	0	live	BNIP3L	BNIP3a, NIP3L, NIX	BCL2 interacting protein 3 like	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like|BCL2/adenovirus E1B 19 kDa protein-interacting protein 3A|BCL2/adenovirus E1B 19-kd protein-interacting protein 3a|BCL2/adenovirus E1B 19kDa interacting protein 3 like|NIP-3-like protein X|NIP3-like protein X|adenovirus E1B19k-binding protein B5	8p21.2	8	NC_000008.11	26383054	26413127	plus	7	605368
9606	Homo sapiens	119032	0	live	BORCS7	C10orf32	BLOC-1 related complex subunit 7	BLOC-1-related complex subunit 7|UPF0693 protein C10orf32|diaskedin	10q24.32	10	NC_000010.11	102854259	102864961	plus	6	616600
9606	Homo sapiens	673	0	live	BRAF	B-RAF1, B-raf-1, BRAF1, NS7, RAFB1, BRAF	B-Raf proto-oncogene, serine/threonine kinase	serine/threonine-protein kinase B-raf|94 kDa B-raf protein|B-Raf proto-oncogene serine/threonine-protein kinase (p94)|B-Raf serine/threonine-protein|murine sarcoma viral (v-raf) oncogene homolog B1|proto-oncogene B-Raf|v-raf murine sarcoma viral oncogene homolog B|v-raf murine sarcoma viral oncogene homolog B1	7q34	7	NC_000007.14	140713328	140924929	minus	24	164757
9606	Homo sapiens	1620	0	live	BRINP1	DBC1, DBCCR1, FAM5A	BMP/retinoic acid inducible neural specific 1	BMP/retinoic acid-inducible neural-specific protein 1|bA574M5.1 (deleted in bladder cancer chromosome region candidate 1 (IB3089A))|bone morphogenetic protein/retinoic acid inducible neural-specific 1|bone morphogenic protein/retinoic acid inducible neural-specific 1|deleted in bladder cancer 1|deleted in bladder cancer chromosome region candidate 1|deleted in bladder cancer protein 1	9q33.1	9	NC_000009.12	119166629	119369435	minus	8	602865
9606	Homo sapiens	683	0	live	BST1	CD157, cADPR2	bone marrow stromal cell antigen 1	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2|ADP-ribosyl cyclase 2|NAD(+) nucleosidase|bone marrow stromal antigen 1|cADPr hydrolase 2|cyclic ADP-ribose hydrolase 2	4p15.32	4	NC_000004.12	15703065	15774173	plus	15	600387
9606	Homo sapiens	83636	0	live	C19orf12	MPAN, NBIA3, NBIA4, SPG43	chromosome 19 open reading frame 12	protein C19orf12|membrane protein-associated neurodegeneration|neurodegeneration with brain iron accumulation 3	19q12	19	NC_000019.10	29698886	29715789	minus	7	614297
9606	Homo sapiens	712	0	live	C1QA	C1QD1	complement C1q A chain	complement C1q subcomponent subunit A|complement C1q chain A|complement component 1, q subcomponent, A chain|complement component 1, q subcomponent, alpha polypeptide|complement component C1q, A chain	1p36.12	1	NC_000001.11	22636463	22639678	plus	3	120550
9606	Homo sapiens	713	0	live	C1QB	C1QD2	complement C1q B chain	complement C1q subcomponent subunit B|complement C1q chain B|complement component 1, q subcomponent, B chain|complement component 1, q subcomponent, beta polypeptide|complement component C1q, B chain|complement subcomponent C1q chain B	1p36.12	1	NC_000001.11	22653236	22661637	plus	4	120570
9606	Homo sapiens	708	0	live	C1QBP	COXPD33, GC1QBP, HABP1, SF2AP32, SF2p32, gC1Q-R, gC1qR, p32	complement C1q binding protein	complement component 1 Q subcomponent-binding protein, mitochondrial|ASF/SF2-associated protein p32|C1q globular domain-binding protein|complement component 1, q subcomponent binding protein|glycoprotein gC1qBP|hyaluronan-binding protein 1|mitochondrial matrix protein p32|p33|splicing factor SF2-associated protein	17p13.2	17	NC_000017.11	5432777	5439155	minus	6	601269
9606	Homo sapiens	718	0	live	C3	AHUS5, ARMD9, ASPa, C3b, CPAMD1, HEL-S-62p, C3	complement C3	complement C3|C3 and PZP-like alpha-2-macroglobulin domain-containing protein 1|C3a anaphylatoxin|acylation-stimulating protein cleavage product|complement component 3|complement component C3a|complement component C3b|epididymis secretory sperm binding protein Li 62p|prepro-C3	19p13.3	19	NC_000019.10	6677704	6720650	minus	41	120700
9606	Homo sapiens	203228	0	live	C9orf72	ALSFTD, DENND9, DENNL72, FTDALS, FTDALS1	C9orf72-SMCR8 complex subunit	guanine nucleotide exchange factor C9orf72|guanine nucleotide exchange C9orf72|protein C9orf72	9p21.2	9	NC_000009.12	27546546	27573866	minus	12	614260
9606	Homo sapiens	775	0	live	CACNA1C	CACH2, CACN2-IT2, CACNL1A1, CCHL1A1, CaV1.2, LQT8, NEDHLSS, TS, TS. LQT8, CACNA1C	calcium voltage-gated channel subunit alpha1 C	voltage-dependent L-type calcium channel subunit alpha-1C|CACNA1C intronic transcript 2|CACNA1C intronic transcript 2 (non-protein coding)|DHPR, alpha-1 subunit|calcium channel, cardic dihydropyridine-sensitive, alpha-1 subunit|calcium channel, voltage-dependent, L type, alpha 1C subunit|voltage-dependent L-type Ca2+ channel alpha 1 subunit	12p13.33	12	NC_000012.12	1970780	2697950	plus	57	114205
9606	Homo sapiens	93664	0	live	CADPS2	CAPS2	calcium dependent secretion activator 2	calcium-dependent secretion activator 2|CAPS-2|Ca++-dependent secretion activator 2|Ca2+ dependent secretion activator 2|Ca2+-dependent activator protein for secretion 2|calcium-dependent activator protein for secretion 2	7q31.32	7	NC_000007.14	122318411	122886460	minus	34	609978
9606	Homo sapiens	793	0	live	CALB1	CALB, D-28K	calbindin 1	calbindin|RTVL-H protein|calbindin 1, (28kD)|calbindin 1, 28kDa|calbindin 27|calbindin D28|calbindin-D28k|vitamin D-dependent calcium-binding protein, avian-type	8q21.3	8	NC_000008.11	90058608	90082879	minus	11	114050
9606	Homo sapiens	794	0	live	CALB2	CAB29, CAL2, CR	calbindin 2	calretinin|29 kDa calbindin|calbindin 2, (29kD, calretinin)|calbindin D29K|testicular secretory protein Li 8	16q22.2	16	NC_000016.10	71358723	71390433	plus	11	114051
9606	Homo sapiens	815	0	live	CAMK2A	CAMKA, CaMKIINalpha, CaMKIIalpha, MRD53, MRT63	calcium/calmodulin dependent protein kinase II alpha	calcium/calmodulin-dependent protein kinase type II subunit alpha|CaM kinase II alpha subunit|CaM-kinase II alpha chain|CaMK-II alpha subunit|caM kinase II subunit alpha|caMK-II subunit alpha|calcium/calmodulin-dependent protein kinase (CaM kinase) II alpha|calcium/calmodulin-dependent protein kinase II alpha-B subunit|calcium/calmodulin-dependent protein kinase type II alpha chain	5q32	5	NC_000005.10	150219491	150290130	minus	20	114078
9606	Homo sapiens	10486	0	live	CAP2	CMD2I	cyclase associated actin cytoskeleton regulatory protein 2	adenylyl cyclase-associated protein 2|2810452G09Rik|CAP 2|CAP, adenylate cyclase-associated protein, 2	6p22.3	6	NC_000006.12	17393595	17557780	plus	13	618385
9606	Homo sapiens	823	0	live	CAPN1	CANP, CANP1, CANPL1, SPG76, muCANP, muCL	calpain 1	calpain-1 catalytic subunit|CANP 1|calcium-activated neutral proteinase 1|calpain 1, (mu/I) large subunit|calpain mu-type|calpain, large polypeptide L1|calpain-1 large subunit|cell proliferation-inducing gene 30 protein|cell proliferation-inducing protein 30|micromolar-calpain	11q13.1	11	NC_000011.10	65181373	65212006	plus	25	114220
9606	Homo sapiens	8573	0	live	CASK	CAGH39, CAMGUK, CMG, FGS4, LIN2, MICPCH, MRXSNA, TNRC8, hCASK	calcium/calmodulin dependent serine protein kinase	peripheral plasma membrane protein CASK|calcium/calmodulin-dependent serin protein kinase|calcium/calmodulin-dependent serine protein kinase (MAGUK family)|calcium/calmodulin-dependent serine protein kinase membrane-associated guanylate kinase|protein lin-2 homolog|trinucleotide repeat containing 8	Xp11.4	X	NC_000023.11	41514934	41923554	minus	28	300172
9606	Homo sapiens	836	0	live	CASP3	CPP32, CPP32B, SCA-1	caspase 3	caspase-3|CASP-3|CPP-32|PARP cleavage protease|SREBP cleavage activity 1|apopain|caspase 3, apoptosis-related cysteine peptidase|caspase 3, apoptosis-related cysteine protease|cysteine protease CPP32|procaspase3|protein Yama	4q35.1	4	NC_000004.12	184627696	184649447	minus	9	600636
9606	Homo sapiens	842	0	live	CASP9	APAF-3, APAF3, ICE-LAP6, MCH6, PPP1R56	caspase 9	caspase-9|ICE-like apoptotic protease 6|apoptotic protease MCH-6|apoptotic protease activating factor 3|caspase 9, apoptosis-related cysteine peptidase|protein phosphatase 1, regulatory subunit 56	1p36.21	1	NC_000001.11	15491401	15524912	minus	11	602234
9606	Homo sapiens	831	0	live	CAST	BS-17, MIR583HG, PLACK	calpastatin	calpastatin|MIR583 host|calpain inhibitor|sperm BS-17 component	5q15	5	NC_000005.10	95961429	96774683	plus	49	114090
9606	Homo sapiens	57805	0	live	CCAR2	DBC-1, DBC1, KIAA1967, NET35, p30 DBC, p30DBC	cell cycle and apoptosis regulator 2	cell cycle and apoptosis regulator protein 2|cell division cycle and apoptosis regulator protein 2|deleted in breast cancer 1	8p21.3	8	NC_000008.11	22604757	22621514	plus	22	607359
9606	Homo sapiens	84660	0	live	CCDC62	CT109, ERAP75, SPGF67, TSP-NY	coiled-coil domain containing 62	coiled-coil domain-containing protein 62|aaa-protein|cancer/testis antigen 109|coiled-coil domain-containing protein 60|testis-specific protein TSP-NY	12q24.31	12	NC_000012.12	122774572	122827528	plus	15	613481
9606	Homo sapiens	79780	0	live	CCDC82	HSPC048	coiled-coil domain containing 82	coiled-coil domain-containing protein 82	11q21	11	NC_000011.10	96352773	96389912	minus	12	619870
9606	Homo sapiens	885	0	live	CCK		cholecystokinin	cholecystokinin|cholecystokinin triacontatriapeptide|prepro-cholecystokinin	3p22.1	3	NC_000003.12	42257826	42266185	minus	6	118440
9606	Homo sapiens	886	0	live	CCKAR	CCK-1R, CCK-A, CCK1-R, CCK1R, CCKRA	cholecystokinin A receptor	cholecystokinin receptor type A|CCK-A receptor|CCK-AR|cholecystokinin type 1 receptor|cholecystokinin type-A receptor|cholecystokinin-1 receptor	4p15.2	4	NC_000004.12	26481396	26490484	minus	5	118444
9606	Homo sapiens	887	0	live	CCKBR	CCK-2R, CCK-B, CCK2R, GASR	cholecystokinin B receptor	gastrin/cholecystokinin type B receptor|CCK-B receptor|CCK2 receptor|cholecystokinin type 2 receptor|cholecystokinin-2 receptor|gastrin receptor	11p15.4	11	NC_000011.10	6259838	6272127	plus	4	118445
9606	Homo sapiens	6347	0	live	CCL2	GDCF-2, HC11, HSMCR30, MCAF, MCP-1, MCP1, SCYA2, SMC-CF	C-C motif chemokine ligand 2	C-C motif chemokine 2|chemokine (C-C motif) ligand 2|monocyte chemoattractant protein-1|monocyte chemotactic and activating factor|monocyte chemotactic protein 1|monocyte secretory protein JE|small inducible cytokine A2 (monocyte chemotactic protein 1, homologous to mouse Sig-je)|small inducible cytokine subfamily A (Cys-Cys), member 2|small-inducible cytokine A2	17q12	17	NC_000017.11	34255285	34257203	plus	3	158105
9606	Homo sapiens	6348	0	live	CCL3	G0S19-1, LD78, LD78ALPHA, MIP-1-alpha, MIP1A, SCI, SCYA3	C-C motif chemokine ligand 3	C-C motif chemokine 3|G0/G1 switch regulatory protein 19-1|PAT 464.1|SIS-beta|macrophage inflammatory protein 1-alpha|small inducible cytokine A3 (homologous to mouse Mip-1a)|tonsillar lymphocyte LD78 alpha protein	17q12	17	NC_000017.11	36088256	36090143	minus	2	182283
9606	Homo sapiens	6352	0	live	CCL5	D17S136E, RANTES, SCYA5, SIS-delta, SISd, TCP228, eoCP	C-C motif chemokine ligand 5	C-C motif chemokine 5|T-cell specific protein p288|beta-chemokine RANTES|chemokine (C-C motif) ligand 5|eosinophil chemotactic cytokine|regulated upon activation, normally T-expressed, and presumably secreted|small inducible cytokine subfamily A (Cys-Cys), member 5	17q12	17	NC_000017.11	35871491	35880360	minus	4	187011
9606	Homo sapiens	729230	0	live	CCR2	CC-CKR-2, CCR-2A, CCR2B, CD192, CKR2, CKR2A, CKR2B, CMKBR2, MCP-1-R, PCLUD, CCR2	C-C motif chemokine receptor 2	C-C chemokine receptor type 2|MCP-1 receptor|chemokine (C-C motif) receptor 2|monocyte chemoattractant protein 1 receptor|monocyte chemotactic protein 1 receptor	3p21.31	3	NC_000003.12	46354111	46360940	plus	2	601267
9606	Homo sapiens	1234	0	live	CCR5	CC-CKR-5, CCCKR5, CCR-5, CD195, CKR-5, CKR5, CMKBR5, IDDM22	C-C motif chemokine receptor 5	C-C chemokine receptor type 5|C-C motif chemokine receptor 5 A159A|HIV-1 fusion coreceptor|chemokine (C-C motif) receptor 5|chemokine receptor CCR5|chemokine recptor CCR5 Delta32|chemr13|mutant C-C motif chemokine receptor	3p21.31	3	NC_000003.12	46370142	46376206	plus	3	601373
9606	Homo sapiens	929	0	live	CD14		CD14 molecule	monocyte differentiation antigen CD14|my23 antigen|myeloid cell-specific leucine-rich glycoprotein	5q31.3	5	NC_000005.10	140631732	140633701	minus	3	158120
9606	Homo sapiens	9332	0	live	CD163	M130, MM130, SCARI1	CD163 molecule	scavenger receptor cysteine-rich type 1 protein M130|hemoglobin scavenger receptor|macrophage-associated antigen	12p13.31	12	NC_000012.12	7470811	7503777	minus	17	605545
9606	Homo sapiens	4345	0	live	CD200	MOX1, MOX2, MRC, OX-2	CD200 molecule	OX-2 membrane glycoprotein|CD200 antigen|antigen identified by monoclonal antibody MRC OX-2	3q13.2	3	NC_000003.12	112332573	112362812	plus	8	155970
9606	Homo sapiens	131450	0	live	CD200R1	CD200R, HCRTR2, MOX2R, OX2R	CD200 receptor 1	cell surface glycoprotein CD200 receptor 1|CD200 cell surface glycoprotein receptor|MOX2 receptor|cell surface glycoprotein OX2 receptor 1|cell surface glycoprotein receptor CD200	3q13.2	3	NC_000003.12	112921205	112975103	minus	8	607546
9606	Homo sapiens	945	0	live	CD33	CD33rSiglec, SIGLEC-3, SIGLEC3, p67	CD33 molecule	myeloid cell surface antigen CD33|CD33 antigen (gp67)|CD33 molecule transcript|gp67|sialic acid-binding Ig-like lectin 3	19q13.41	19	NC_000019.10	51211076	51240016	plus	14	159590
9606	Homo sapiens	948	0	live	CD36	BDPLT10, CHDS7, FAT, GP3B, GP4, GPIV, PASIV, SCARB3	CD36 molecule (CD36 blood group)	platelet glycoprotein 4|CD36 antigen (collagen type I receptor, thrombospondin receptor)|CD36 molecule (CD36 blood group) transcript|CD36 molecule (thrombospondin receptor)|GPIIIB|PAS IV|PAS-4 protein|cluster determinant 36|fatty acid translocase|glycoprotein IIIb|leukocyte differentiation antigen CD36|platelet glycoprotein IV|scavenger receptor class B, member 3	7q21.11	7	NC_000007.14	80602207	80679274	plus	22	173510
9606	Homo sapiens	920	0	live	CD4	CD4mut, IMD79, Leu-3, OKT4D, T4	CD4 molecule	T-cell surface glycoprotein CD4|CD4 antigen (p55)|CD4 receptor|T-cell surface antigen T4/Leu-3	12p13.31	12	NC_000012.12	6789528	6820799	plus	11	186940
9606	Homo sapiens	925	0	live	CD8A	CD8, CD8alpha, IMD116, Leu2, p32	CD8 subunit alpha	T-cell surface glycoprotein CD8 alpha chain|CD8 antigen, alpha polypeptide (p32)|CD8a molecule|Leu2 T-lymphocyte antigen|OKT8 T-cell antigen|T cell co-receptor|T-cell antigen Leu2|T-lymphocyte differentiation antigen T8/Leu-2|T8 T-cell antigen	2p11.2	2	NC_000002.12	86784605	86808396	minus	10	186910
9606	Homo sapiens	1020	0	live	CDK5	LIS7, PSSALRE	cyclin dependent kinase 5	cyclin-dependent kinase 5|TPKII catalytic subunit|cell division protein kinase 5|cyclin-dependent-like kinase 5|epididymis secretory sperm binding protein|protein kinase CDK5 splicing|serine/threonine-protein kinase PSSALRE|tau protein kinase II catalytic subunit	7q36.1	7	NC_000007.14	151053815	151057897	minus	12	123831
9606	Homo sapiens	8851	0	live	CDK5R1	CDK5P35, CDK5R, NCK5A, p23, p25, p35, p35nck5a	cyclin dependent kinase 5 regulatory subunit 1	cyclin-dependent kinase 5 activator 1|CDK5 activator 1|TPKII regulatory subunit|neuronal CDK5 activator|regulatory partner for CDK5 kinase|tau protein kinase II 23kDa subunit	17q11.2	17	NC_000017.11	32486993	32491253	plus	2	603460
9606	Homo sapiens	1029	0	live	CDKN2A	ARF, CAI2, CDK4I, CDKN2, CMM2, INK4, INK4A, MLM, MTS-1, MTS1, P14, P14ARF, P16, P16-INK4A, P16INK4, P16INK4A, P19, P19ARF, TP16	cyclin dependent kinase inhibitor 2A	cyclin-dependent kinase inhibitor 2A|CDK4 inhibitor p16-INK4|CDKN2A/ARF Intron 2 lncRNA|alternative reading frame|cell cycle negative regulator beta|cyclin-dependent kinase 4 inhibitor A|cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)|inhibitor of cdk4 A|multiple tumor suppressor 1|multiple tumour suppressor 1	9p21.3	9	NC_000009.12	21967752	21995324	minus	10	600160
9606	Homo sapiens	441549	0	live	CDNF	ARMETL1	cerebral dopamine neurotrophic factor	cerebral dopamine neurotrophic factor|ARMET-like protein 1|arginine-rich, mutated in early stage tumors-like 1|conserved dopamine neurotrophic factor	10p13	10	NC_000010.11	14819245	14838037	minus	4	611233
9606	Homo sapiens	1039	0	live	CDR2	CDR62, Yo	cerebellar degeneration related protein 2	cerebellar degeneration-related protein 2|Yo paraneoplastic antigen|cerebellar degeneration-related protein 2, 62kDa|major Yo paraneoplastic antigen|paraneoplastic cerebellar degeneration-associated antigen	16p12.2	16	NC_000016.10	22345936	22374619	minus	5	117340
9606	Homo sapiens	1051	0	live	CEBPB	C/EBP-beta, IL6DBP, NF-IL6, TCF5	CCAAT enhancer binding protein beta	CCAAT/enhancer-binding protein beta|CCAAT/enhancer binding protein (C/EBP), beta|interleukin 6-dependent DNA-binding protein|nuclear factor NF-IL6|nuclear factor of interleukin 6|transcription factor 5|transcription factor C/EBP beta	20q13.13	20	NC_000020.11	50190583	50192690	plus	1	189965
9606	Homo sapiens	3075	0	live	CFH	AHUS1, AMBP1, ARMD4, ARMS1L3, FH, FHL1, HF, HF1, HF2, HUS, CFH	complement factor H	complement factor H|H factor 1 (complement)|H factor 2 (complement)|adrenomedullin binding protein|age-related maculopathy susceptibility 1|beta-1-H-globulin|beta-1H|factor H|factor H-like 1	1q31.3	1	NC_000001.11	196652043	196747504	plus	23	134370
9606	Homo sapiens	1072	0	live	CFL1	CFL, HEL-S-15, cofilin	cofilin 1	cofilin-1|18 kDa phosphoprotein|cofilin 1 (non-muscle)|epididymis secretory protein Li 15|p18	11q13.1	11	NC_000011.10	65854673	65858180	minus	4	601442
9606	Homo sapiens	400916	0	live	CHCHD10	C22orf16, FTDALS2, IMMD, MIX17A, N27C7-4, SMAJ	coiled-coil-helix-coiled-coil-helix domain containing 10	coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial|MIX17 homolog A	22q11.23	22	NC_000022.11	23765834	23767972	minus	4	615903
9606	Homo sapiens	51142	0	live	CHCHD2	C7orf17, MIX17B, MNRR1, NS2TP, PARK22	coiled-coil-helix-coiled-coil-helix domain containing 2	coiled-coil-helix-coiled-coil-helix domain-containing protein 2|16.7kD protein|HCV NS2 trans-regulated protein|MIX17 homolog B|aging-associated gene 10 protein|coiled-coil-helix-coiled-coil-helix domain-containing protein 2, mitochondrial|mitochondria nuclear retrograde regulator 1|mitochondrial nuclear retrograde regulator 1	7p11.2	7	NC_000007.14	56101573	56106476	minus	4	616244
9606	Homo sapiens	1113	0	live	CHGA	CGA, PHE5, PHES	chromogranin A	chromogranin-A|SP-I|betagranin (N-terminal fragment of chromogranin A)|catestatin|chromofungin|parathyroid secretory protein 1|pituitary secretory protein I	14q32.12	14	NC_000014.9	92922664	92935285	plus	9	118910
9606	Homo sapiens	1114	0	live	CHGB	SCG1	chromogranin B	secretogranin-1|cgB|secretogranin B|secretogranin I|sgI	20p12.3	20	NC_000020.11	5911510	5925353	plus	5	118920
9606	Homo sapiens	1116	0	live	CHI3L1	ASRT7, CGP-39, GP-39, GP39, HC-gp39, HCGP-3P, YK-40, YKL-40, YKL40, YYL-40, hCGP-39	chitinase 3 like 1	chitinase-3-like protein 1|39 kDa synovial protein|cartilage glycoprotein 39|chitinase 3-like 1 (cartilage glycoprotein-39)	1q32.1	1	NC_000001.11	203178931	203186704	minus	11	601525
9606	Homo sapiens	1118	0	live	CHIT1	CHI3, CHIT, CHITD	chitinase 1	chitotriosidase-1|chitinase 1 (chitotriosidase)|plasma methylumbelliferyl tetra-N-acetylchitotetraoside hydrolase	1q32.1	1	NC_000001.11	203216079	203230099	minus	14	600031
